E      ; sig
2942.33 ; 5.015833
2942.475 ; 5.019371
2942.765 ; 5.027804
2943.055 ; 5.03622
2943.345 ; 5.041896
2943.505 ; 5.042807
2943.664 ; 5.041598
2943.824 ; 5.037914
2943.944 ; 5.033386
2944.0 ; 5.030736
2944.109 ; 5.024591
2944.248 ; 5.014884
2944.489 ; 4.993393
2944.662 ; 4.974791
2944.835 ; 4.954105
2945.319 ; 4.890194
2945.457 ; 4.871607
2945.699 ; 4.839831
2945.82 ; 4.824563
2945.941 ; 4.809807
2946.062 ; 4.795604
2946.183 ; 4.781971
2946.304 ; 4.768903
2946.425 ; 4.756376
2946.546 ; 4.744354
2946.667 ; 4.73279
2946.788 ; 4.72163
2946.909 ; 4.710818
2947.03 ; 4.700294
2947.151 ; 4.690003
2947.272 ; 4.679889
2947.392 ; 4.669987
2947.462 ; 4.66425
2947.531 ; 4.658616
2947.669 ; 4.647375
2947.807 ; 4.636133
2947.945 ; 4.624845
2948.084 ; 4.613394
2948.222 ; 4.601914
2948.36 ; 4.590298
2948.498 ; 4.578526
2948.689 ; 4.561946
2948.879 ; 4.545089
2949.259 ; 4.510167
2949.639 ; 4.473468
2950.019 ; 4.434804
2950.78 ; 4.350672
2951.54 ; 4.256202
2952.301 ; 4.1489
2952.681 ; 4.089694
2953.061 ; 4.026183
2953.441 ; 3.957874
2953.821 ; 3.8842
2954.201 ; 3.804508
2954.581 ; 3.718042
2954.996 ; 3.614852
2955.411 ; 3.501289
2955.826 ; 3.376045
2956.033 ; 3.30887
2956.24 ; 3.2385
2956.448 ; 3.164704
2956.655 ; 3.088613
2956.863 ; 3.010432
2957.07 ; 2.932724
2957.278 ; 2.858018
2957.485 ; 2.792609
2957.589 ; 2.7658
2957.692 ; 2.745231
2957.796 ; 2.732488
2957.899 ; 2.730231
2958.02 ; 2.744761
2958.141 ; 2.783444
2958.262 ; 2.853475
2958.383 ; 2.963595
2958.504 ; 3.124262
2958.625 ; 3.347799
2958.746 ; 3.648478
2958.867 ; 4.042545
2958.988 ; 4.548129
2959.109 ; 5.185039
2959.23 ; 5.974404
2959.351 ; 6.938148
2959.472 ; 8.098282
2959.593 ; 9.47602
2959.714 ; 11.09072
2959.835 ; 12.95866
2959.973 ; 15.41317
2960.111 ; 18.22089
2960.293 ; 22.45578
2960.475 ; 27.24966
2960.838 ; 38.04498
2961.217 ; 49.75887
2961.408 ; 55.16975
2961.598 ; 59.83804
2961.785 ; 63.4826
2961.972 ; 65.98579
2962.0 ; 66.25348
2962.029 ; 66.50033
2962.13 ; 67.11529
2962.231 ; 67.34657
2962.433 ; 66.67215
2962.655 ; 64.29819
2962.877 ; 60.47919
2963.079 ; 56.0613
2963.281 ; 51.07151
2963.685 ; 40.60448
2963.867 ; 36.11596
2964.049 ; 31.96119
2964.231 ; 28.2209
2964.413 ; 24.93549
2964.504 ; 23.46645
2964.595 ; 22.11124
2964.686 ; 20.86662
2964.777 ; 19.72824
2964.868 ; 18.69085
2964.959 ; 17.7486
2965.05 ; 16.89521
2965.14 ; 16.13221
2965.231 ; 15.43611
2965.322 ; 14.80932
2965.413 ; 14.24549
2965.504 ; 13.73855
2965.595 ; 13.28274
2965.686 ; 12.8727
2965.777 ; 12.50345
2965.868 ; 12.17044
2965.959 ; 11.86954
2966.05 ; 11.59702
2966.141 ; 11.34954
2966.232 ; 11.12413
2966.414 ; 10.72933
2966.595 ; 10.39689
2966.777 ; 10.10989
2966.959 ; 9.860245
2967.141 ; 9.640379
2967.322 ; 9.445619
2967.504 ; 9.269529
2967.686 ; 9.109961
2968.049 ; 8.831484
2968.373 ; 8.618451
2968.696 ; 8.432246
2969.019 ; 8.267264
2969.342 ; 8.119825
2969.666 ; 7.986687
2969.989 ; 7.866413
2970.312 ; 7.756754
2970.635 ; 7.65623
2971.282 ; 7.477654
2971.928 ; 7.323709
2972.575 ; 7.188537
2973.221 ; 7.068549
2973.706 ; 6.986392
2974.191 ; 6.909798
2974.676 ; 6.837802
2975.161 ; 6.769525
2975.646 ; 6.704138
2976.131 ; 6.640816
2976.616 ; 6.578678
2977.1 ; 6.516834
2977.504 ; 6.464429
2977.908 ; 6.410287
2978.11 ; 6.382179
2978.312 ; 6.353136
2978.514 ; 6.322952
2978.615 ; 6.307368
2978.716 ; 6.291424
2978.817 ; 6.275098
2978.918 ; 6.258373
2979.019 ; 6.241238
2979.12 ; 6.223691
2979.221 ; 6.20574
2979.322 ; 6.187407
2979.423 ; 6.168732
2979.524 ; 6.149779
2979.625 ; 6.130634
2979.726 ; 6.111415
2979.827 ; 6.092275
2979.928 ; 6.073405
2980.029 ; 6.055037
2980.13 ; 6.037452
2980.231 ; 6.020975
2980.332 ; 6.00598
2980.413 ; 5.99531
2980.494 ; 5.986102
2980.575 ; 5.978611
2980.656 ; 5.973107
2980.818 ; 5.969189
2980.979 ; 5.976572
2981.141 ; 5.99761
2981.302 ; 6.034068
2981.625 ; 6.159698
2981.948 ; 6.357309
2982.271 ; 6.615186
2982.443 ; 6.767898
2982.615 ; 6.923976
2982.817 ; 7.1028
2982.837 ; 7.119862
2982.88 ; 7.156002
2982.923 ; 7.191318
2983.0 ; 7.2522
2983.041 ; 7.283235
2983.145 ; 7.357057
2983.316 ; 7.460871
2983.469 ; 7.532674
2983.622 ; 7.58287
2983.892 ; 7.617742
2984.162 ; 7.588981
2984.432 ; 7.509059
2984.702 ; 7.3947
2984.837 ; 7.330061
2984.972 ; 7.263135
2985.107 ; 7.195665
2985.241 ; 7.129609
2985.394 ; 7.056777
2985.471 ; 7.021562
2985.547 ; 6.987914
2985.624 ; 6.955038
2985.7 ; 6.923854
2985.776 ; 6.893968
2985.852 ; 6.865406
2985.929 ; 6.837822
2986.005 ; 6.811925
2986.082 ; 6.787011
2986.158 ; 6.763693
2986.235 ; 6.741315
2986.311 ; 6.720411
2986.387 ; 6.700629
2986.463 ; 6.681913
2986.54 ; 6.663978
2986.616 ; 6.647229
2986.693 ; 6.631166
2986.769 ; 6.616146
2986.846 ; 6.601715
2986.922 ; 6.588195
2986.998 ; 6.575339
2987.074 ; 6.563099
2987.151 ; 6.551278
2987.227 ; 6.54014
2987.38 ; 6.51915
2987.533 ; 6.499835
2987.685 ; 6.482063
2987.901 ; 6.458845
2988.117 ; 6.437609
2988.333 ; 6.418003
2988.548 ; 6.399837
2988.98 ; 6.366624
2989.411 ; 6.33694
2989.843 ; 6.309882
2990.274 ; 6.285047
2990.706 ; 6.261939
2991.137 ; 6.240378
2992.0 ; 6.200843
2992.863 ; 6.1651
2993.726 ; 6.132225
2994.588 ; 6.101622
2995.451 ; 6.072779
2996.314 ; 6.045389
2998.04 ; 5.993864
2999.766 ; 5.945205
3001.491 ; 5.897947
3002.714 ; 5.86451
3003.937 ; 5.830528
3005.16 ; 5.795385
3006.382 ; 5.758366
3007.605 ; 5.718466
3008.216 ; 5.69707
3008.827 ; 5.674407
3009.439 ; 5.65015
3010.05 ; 5.62403
3010.661 ; 5.595578
3011.272 ; 5.564244
3011.812 ; 5.533576
3012.351 ; 5.499497
3012.89 ; 5.461058
3013.16 ; 5.439793
3013.429 ; 5.41702
3013.699 ; 5.392327
3013.969 ; 5.365506
3014.239 ; 5.336203
3014.508 ; 5.30412
3014.778 ; 5.26853
3014.913 ; 5.249295
3015.047 ; 5.229167
3015.182 ; 5.207788
3015.317 ; 5.185259
3015.452 ; 5.161562
3015.586 ; 5.136906
3015.712 ; 5.112758
3015.838 ; 5.087802
3015.964 ; 5.062249
3016.09 ; 5.036416
3016.153 ; 5.023531
3016.216 ; 5.010758
3016.279 ; 4.998181
3016.342 ; 4.985897
3016.405 ; 4.974015
3016.468 ; 4.962661
3016.531 ; 4.951974
3016.593 ; 4.942263
3016.656 ; 4.933387
3016.719 ; 4.925704
3016.782 ; 4.919428
3016.845 ; 4.914793
3016.908 ; 4.912053
3016.971 ; 4.911483
3017.096 ; 4.917954
3017.222 ; 4.936885
3017.348 ; 4.971139
3017.474 ; 5.023812
3017.599 ; 5.097454
3017.743 ; 5.212833
3017.887 ; 5.365332
3018.031 ; 5.559024
3018.175 ; 5.797045
3018.319 ; 6.0812
3018.463 ; 6.411584
3018.75 ; 7.19802
3019.038 ; 8.11895
3019.325 ; 9.090161
3019.478 ; 9.594791
3019.631 ; 10.06866
3019.775 ; 10.47191
3019.874 ; 10.71845
3019.988 ; 10.96611
3020.0 ; 10.98974
3020.026 ; 11.03929
3020.108 ; 11.18025
3020.189 ; 11.29584
3020.393 ; 11.47825
3020.568 ; 11.50933
3020.742 ; 11.43045
3021.063 ; 11.03809
3021.383 ; 10.42086
3021.704 ; 9.698094
3021.864 ; 9.334335
3022.024 ; 8.983182
3022.184 ; 8.652748
3022.344 ; 8.348627
3022.424 ; 8.207532
3022.504 ; 8.074066
3022.584 ; 7.94832
3022.664 ; 7.830282
3022.737 ; 7.729216
3022.81 ; 7.634354
3022.883 ; 7.545521
3022.956 ; 7.462504
3023.029 ; 7.385063
3023.102 ; 7.312935
3023.175 ; 7.245842
3023.247 ; 7.184321
3023.32 ; 7.126372
3023.393 ; 7.072592
3023.466 ; 7.022692
3023.538 ; 6.977001
3023.611 ; 6.933981
3023.684 ; 6.894032
3023.757 ; 6.856903
3023.829 ; 6.82282
3023.902 ; 6.790618
3023.975 ; 6.760582
3024.048 ; 6.732525
3024.121 ; 6.70627
3024.194 ; 6.681658
3024.267 ; 6.658541
3024.412 ; 6.616544
3024.558 ; 6.578777
3024.703 ; 6.54501
3024.849 ; 6.514167
3024.994 ; 6.486179
3025.147 ; 6.459073
3025.3 ; 6.434095
3025.453 ; 6.41095
3025.606 ; 6.389399
3025.912 ; 6.350332
3026.218 ; 6.315708
3026.524 ; 6.284689
3026.83 ; 6.256657
3027.136 ; 6.231142
3027.441 ; 6.207849
3028.053 ; 6.166422
3028.664 ; 6.130738
3029.276 ; 6.099444
3029.887 ; 6.071746
3030.499 ; 6.04688
3031.111 ; 6.02437
3031.723 ; 6.003816
3032.334 ; 5.984937
3033.557 ; 5.951177
3034.78 ; 5.921672
3036.004 ; 5.895409
3037.227 ; 5.871723
3038.45 ; 5.850074
3039.673 ; 5.830076
3040.955 ; 5.810566
3041.596 ; 5.801286
3042.236 ; 5.7923
3042.877 ; 5.783557
3043.518 ; 5.775055
3043.839 ; 5.770884
3044.159 ; 5.766783
3044.479 ; 5.762741
3044.799 ; 5.758762
3044.974 ; 5.756617
3045.149 ; 5.754498
3045.324 ; 5.752411
3045.498 ; 5.750376
3045.586 ; 5.749366
3045.673 ; 5.748383
3045.761 ; 5.747407
3045.848 ; 5.746462
3045.936 ; 5.745531
3046.023 ; 5.744639
3046.11 ; 5.74378
3046.197 ; 5.74296
3046.285 ; 5.742175
3046.372 ; 5.741452
3046.46 ; 5.740781
3046.547 ; 5.740187
3046.635 ; 5.739667
3046.722 ; 5.739243
3046.809 ; 5.738921
3046.896 ; 5.738714
3046.984 ; 5.738634
3047.071 ; 5.738699
3047.159 ; 5.738924
3047.246 ; 5.73932
3047.334 ; 5.73991
3047.421 ; 5.740695
3047.508 ; 5.741695
3047.595 ; 5.742922
3047.741 ; 5.745518
3047.887 ; 5.748817
3048.033 ; 5.752829
3048.178 ; 5.7575
3048.324 ; 5.76284
3048.469 ; 5.768681
3048.76 ; 5.781443
3049.052 ; 5.794299
3049.343 ; 5.805209
3049.503 ; 5.809662
3049.663 ; 5.812639
3049.823 ; 5.813908
3049.934 ; 5.813701
3050.0 ; 5.813142
3050.122 ; 5.811247
3050.25 ; 5.808077
3050.4 ; 5.802899
3050.585 ; 5.794566
3050.77 ; 5.784465
3051.118 ; 5.762424
3051.465 ; 5.739379
3051.639 ; 5.728357
3051.812 ; 5.718113
3051.986 ; 5.7087
3052.159 ; 5.700317
3052.246 ; 5.696478
3052.333 ; 5.692888
3052.42 ; 5.689541
3052.506 ; 5.686462
3052.593 ; 5.68357
3052.68 ; 5.680888
3052.767 ; 5.678404
3052.853 ; 5.676129
3052.952 ; 5.673712
3053.05 ; 5.671513
3053.149 ; 5.669465
3053.247 ; 5.667591
3053.346 ; 5.665833
3053.444 ; 5.664208
3053.542 ; 5.662683
3053.64 ; 5.661244
3053.739 ; 5.659863
3053.837 ; 5.658557
3053.936 ; 5.657291
3054.034 ; 5.656079
3054.133 ; 5.654892
3054.231 ; 5.653746
3054.329 ; 5.652624
3054.427 ; 5.651522
3054.526 ; 5.650425
3054.624 ; 5.649352
3054.821 ; 5.647227
3055.018 ; 5.645133
3055.214 ; 5.643069
3055.411 ; 5.64101
3055.608 ; 5.638962
3056.001 ; 5.634903
3056.418 ; 5.630625
3056.627 ; 5.628492
3056.835 ; 5.626377
3057.044 ; 5.624263
3057.252 ; 5.622171
3057.46 ; 5.6201
3057.564 ; 5.619074
3057.668 ; 5.618057
3057.773 ; 5.617041
3057.877 ; 5.616049
3057.981 ; 5.615073
3058.085 ; 5.614118
3058.19 ; 5.613178
3058.294 ; 5.612278
3058.398 ; 5.611414
3058.502 ; 5.610594
3058.607 ; 5.609817
3058.711 ; 5.60911
3058.815 ; 5.608472
3058.919 ; 5.607917
3059.023 ; 5.607455
3059.127 ; 5.607098
3059.231 ; 5.60686
3059.335 ; 5.606753
3059.416 ; 5.606769
3059.497 ; 5.606877
3059.578 ; 5.607083
3059.659 ; 5.607391
3059.821 ; 5.608327
3059.983 ; 5.609702
3060.145 ; 5.61151
3060.307 ; 5.613723
3060.631 ; 5.619086
3060.955 ; 5.624938
3061.279 ; 5.630024
3061.453 ; 5.631946
3061.626 ; 5.633036
3061.811 ; 5.633116
3061.936 ; 5.632469
3062.0 ; 5.631909
3062.108 ; 5.630613
3062.23 ; 5.628622
3062.299 ; 5.627256
3062.558 ; 5.620718
3062.8 ; 5.612946
3063.042 ; 5.604124
3063.527 ; 5.585605
3063.769 ; 5.57693
3063.89 ; 5.572883
3064.011 ; 5.569063
3064.15 ; 5.564969
3064.288 ; 5.561219
3064.427 ; 5.557754
3064.565 ; 5.554607
3064.704 ; 5.55171
3064.773 ; 5.550365
3064.842 ; 5.549077
3064.911 ; 5.547843
3064.98 ; 5.546658
3065.049 ; 5.54552
3065.118 ; 5.544424
3065.188 ; 5.543352
3065.257 ; 5.542331
3065.326 ; 5.541342
3065.395 ; 5.540383
3065.464 ; 5.53945
3065.533 ; 5.538541
3065.602 ; 5.537654
3065.671 ; 5.536785
3065.741 ; 5.535921
3065.81 ; 5.535085
3065.879 ; 5.534262
3065.948 ; 5.533451
3066.086 ; 5.531859
3066.224 ; 5.5303
3066.363 ; 5.528758
3066.501 ; 5.52725
3066.639 ; 5.525765
3066.777 ; 5.524302
3066.924 ; 5.522772
3067.071 ; 5.521276
3067.145 ; 5.520539
3067.218 ; 5.519824
3067.292 ; 5.519113
3067.365 ; 5.518428
3067.439 ; 5.517752
3067.512 ; 5.517105
3067.586 ; 5.516472
3067.659 ; 5.515873
3067.733 ; 5.515296
3067.806 ; 5.514757
3067.88 ; 5.514248
3067.953 ; 5.513784
3068.027 ; 5.513357
3068.1 ; 5.512983
3068.174 ; 5.512655
3068.247 ; 5.512386
3068.321 ; 5.512173
3068.394 ; 5.512026
3068.541 ; 5.511932
3068.688 ; 5.512132
3068.835 ; 5.512645
3068.982 ; 5.513482
3069.129 ; 5.514638
3069.354 ; 5.516976
3069.579 ; 5.519861
3070.028 ; 5.526138
3070.253 ; 5.528784
3070.478 ; 5.530529
3070.719 ; 5.530962
3070.875 ; 5.530286
3070.982 ; 5.529349
3071.0 ; 5.529152
3071.063 ; 5.528378
3071.125 ; 5.527482
3071.25 ; 5.525282
3071.301 ; 5.524237
3071.326 ; 5.523694
3071.402 ; 5.521926
3071.477 ; 5.520015
3071.627 ; 5.51574
3071.903 ; 5.50662
3072.179 ; 5.496525
3072.505 ; 5.484387
3072.668 ; 5.478543
3072.831 ; 5.472978
3072.994 ; 5.467756
3073.157 ; 5.46291
3073.32 ; 5.458449
3073.402 ; 5.456348
3073.483 ; 5.454363
3073.609 ; 5.451445
3073.734 ; 5.44874
3073.86 ; 5.446187
3073.985 ; 5.443805
3074.111 ; 5.441538
3074.236 ; 5.439402
3074.299 ; 5.438362
3074.362 ; 5.437345
3074.425 ; 5.436347
3074.487 ; 5.435382
3074.613 ; 5.433468
3074.738 ; 5.43162
3074.864 ; 5.429797
3074.989 ; 5.428019
3075.115 ; 5.42625
3075.24 ; 5.42451
3075.365 ; 5.422782
3075.49 ; 5.42106
3075.641 ; 5.418985
3075.791 ; 5.416925
3076.092 ; 5.412782
3076.393 ; 5.408615
3076.694 ; 5.404415
3077.146 ; 5.39804
3077.597 ; 5.391591
3078.049 ; 5.385043
3078.5 ; 5.37844
3078.726 ; 5.375119
3078.952 ; 5.371805
3079.178 ; 5.368522
3079.403 ; 5.365321
3079.516 ; 5.363757
3079.629 ; 5.362237
3079.742 ; 5.360773
3079.855 ; 5.359384
3079.968 ; 5.35809
3080.081 ; 5.356917
3080.194 ; 5.355896
3080.306 ; 5.35507
3080.426 ; 5.354439
3080.545 ; 5.354129
3080.664 ; 5.354202
3080.783 ; 5.354734
3080.902 ; 5.355807
3081.021 ; 5.357512
3081.14 ; 5.359944
3081.259 ; 5.363201
3081.379 ; 5.367418
3081.498 ; 5.372616
3081.617 ; 5.378907
3081.736 ; 5.386353
3081.855 ; 5.394997
3081.974 ; 5.404853
3082.093 ; 5.415898
3082.212 ; 5.428073
3082.426 ; 5.452444
3082.639 ; 5.478979
3083.065 ; 5.532681
3083.291 ; 5.55721
3083.516 ; 5.575727
3083.755 ; 5.586592
3083.892 ; 5.58804
3084.0 ; 5.586567
3084.129 ; 5.58175
3084.268 ; 5.572911
3084.523 ; 5.547639
3084.777 ; 5.512907
3085.124 ; 5.455978
3085.471 ; 5.396221
3085.702 ; 5.358637
3085.933 ; 5.324609
3086.095 ; 5.303319
3086.257 ; 5.284274
3086.419 ; 5.267444
3086.5 ; 5.259822
3086.581 ; 5.2527
3086.662 ; 5.246051
3086.743 ; 5.239848
3086.824 ; 5.234058
3086.905 ; 5.228652
3086.986 ; 5.223597
3087.067 ; 5.218862
3087.148 ; 5.214415
3087.229 ; 5.210227
3087.31 ; 5.20627
3087.391 ; 5.202516
3087.472 ; 5.19894
3087.553 ; 5.195519
3087.634 ; 5.192231
3087.715 ; 5.189057
3087.796 ; 5.185979
3087.877 ; 5.182982
3087.958 ; 5.18005
3088.039 ; 5.177171
3088.201 ; 5.17153
3088.363 ; 5.165984
3088.524 ; 5.160513
3088.709 ; 5.154223
3088.894 ; 5.147887
3089.264 ; 5.134958
3089.542 ; 5.124942
3089.82 ; 5.11462
3090.375 ; 5.092965
3090.653 ; 5.081536
3090.93 ; 5.069724
3091.208 ; 5.057415
3091.485 ; 5.044674
3091.624 ; 5.038095
3091.763 ; 5.031389
3091.902 ; 5.024557
3092.041 ; 5.0176
3092.18 ; 5.010519
3092.319 ; 5.003319
3092.458 ; 4.996005
3092.596 ; 4.988641
3092.735 ; 4.981129
3092.874 ; 4.973537
3093.013 ; 4.965877
3093.151 ; 4.958222
3093.29 ; 4.950477
3093.429 ; 4.942712
3093.568 ; 4.934942
3093.706 ; 4.927231
3093.868 ; 4.918185
3094.03 ; 4.909136
3094.192 ; 4.900052
3094.354 ; 4.890878
3095.001 ; 4.851283
3095.244 ; 4.833852
3095.487 ; 4.814078
3095.741 ; 4.790255
3095.869 ; 4.776847
3095.991 ; 4.763123
3096.0 ; 4.762072
3096.032 ; 4.758296
3096.064 ; 4.754453
3096.127 ; 4.746691
3096.273 ; 4.727689
3096.3 ; 4.724019
3096.313 ; 4.722234
3096.34 ; 4.718492
3096.367 ; 4.7147
3096.42 ; 4.707115
3096.526 ; 4.69138
3096.606 ; 4.679012
3096.792 ; 4.648635
3096.978 ; 4.616047
3097.349 ; 4.544672
3097.562 ; 4.499943
3097.774 ; 4.45272
3097.921 ; 4.418399
3098.067 ; 4.383067
3098.213 ; 4.346583
3098.359 ; 4.309125
3098.506 ; 4.270752
3098.652 ; 4.232516
3098.725 ; 4.213594
3098.798 ; 4.194977
3098.871 ; 4.176829
3098.944 ; 4.159345
3099.018 ; 4.142535
3099.091 ; 4.127128
3099.164 ; 4.113205
3099.237 ; 4.101129
3099.31 ; 4.091315
3099.383 ; 4.084236
3099.456 ; 4.080425
3099.529 ; 4.08048
3099.602 ; 4.085066
3099.675 ; 4.094917
3099.748 ; 4.110841
3099.821 ; 4.133715
3099.894 ; 4.16449
3099.967 ; 4.204185
3100.04 ; 4.253884
3100.113 ; 4.314731
3100.193 ; 4.395634
3100.273 ; 4.492997
3100.353 ; 4.608495
3100.432 ; 4.742002
3100.512 ; 4.898569
3100.592 ; 5.078285
3100.751 ; 5.510324
3100.911 ; 6.054602
3101.07 ; 6.712273
3101.229 ; 7.489997
3101.388 ; 8.385827
3101.574 ; 9.571821
3101.76 ; 10.88116
3102.132 ; 13.69734
3102.344 ; 15.27861
3102.597 ; 16.97652
3102.743 ; 17.80349
3102.891 ; 18.49317
3103.0 ; 18.89249
3103.016 ; 18.94285
3103.062 ; 19.07556
3103.107 ; 19.18776
3103.198 ; 19.36047
3103.414 ; 19.47694
3103.588 ; 19.27806
3103.761 ; 18.8436
3104.079 ; 17.54507
3104.396 ; 15.83537
3104.714 ; 13.98417
3104.873 ; 13.08338
3105.031 ; 12.23495
3105.19 ; 11.44382
3105.349 ; 10.72562
3105.508 ; 10.08527
3105.587 ; 9.796387
3105.666 ; 9.526655
3105.739 ; 9.294051
3105.811 ; 9.07983
3105.883 ; 8.880166
3105.955 ; 8.694459
3106.028 ; 8.519755
3106.1 ; 8.360142
3106.172 ; 8.212424
3106.244 ; 8.075874
3106.317 ; 7.948085
3106.389 ; 7.831831
3106.461 ; 7.724586
3106.533 ; 7.62567
3106.605 ; 7.534426
3106.677 ; 7.450231
3106.749 ; 7.372492
3106.821 ; 7.300655
3106.894 ; 7.233312
3106.966 ; 7.171821
3107.038 ; 7.114775
3107.11 ; 7.061765
3107.254 ; 6.966379
3107.398 ; 6.883038
3107.543 ; 6.809104
3107.687 ; 6.743832
3107.831 ; 6.68527
3107.975 ; 6.632289
3108.127 ; 6.581424
3108.279 ; 6.534934
3108.582 ; 6.452801
3108.885 ; 6.381717
3109.188 ; 6.319176
3109.491 ; 6.263463
3109.794 ; 6.213345
3110.097 ; 6.1679
3110.4 ; 6.126414
3110.703 ; 6.088324
3111.006 ; 6.053175
3111.612 ; 5.990286
3111.915 ; 5.961992
3112.218 ; 5.93552
3112.521 ; 5.910725
3112.824 ; 5.887536
3112.998 ; 5.874953
3113.171 ; 5.86301
3113.344 ; 5.851692
3113.517 ; 5.841099
3113.691 ; 5.831327
3113.864 ; 5.82271
3113.951 ; 5.818884
3114.037 ; 5.815498
3114.124 ; 5.812529
3114.21 ; 5.810111
3114.297 ; 5.808259
3114.384 ; 5.807091
3114.471 ; 5.806699
3114.557 ; 5.807178
3114.644 ; 5.808652
3114.73 ; 5.81121
3114.817 ; 5.815043
3114.903 ; 5.820204
3114.99 ; 5.826962
3115.076 ; 5.835312
3115.163 ; 5.845607
3115.249 ; 5.857767
3115.336 ; 5.872228
3115.422 ; 5.888806
3115.509 ; 5.908024
3115.595 ; 5.929562
3115.74 ; 5.971864
3115.884 ; 6.021562
3116.028 ; 6.078966
3116.172 ; 6.143798
3116.317 ; 6.215926
3116.461 ; 6.293283
3116.749 ; 6.458748
3117.053 ; 6.632963
3117.356 ; 6.782246
3117.515 ; 6.842444
3117.673 ; 6.885823
3117.832 ; 6.910549
3117.988 ; 6.914866
3118.0 ; 6.914357
3118.042 ; 6.911628
3118.083 ; 6.907541
3118.166 ; 6.894999
3118.357 ; 6.845141
3118.522 ; 6.780372
3118.687 ; 6.698454
3118.983 ; 6.520102
3119.278 ; 6.322049
3119.574 ; 6.125055
3119.722 ; 6.032817
3119.869 ; 5.947441
3120.017 ; 5.868774
3120.164 ; 5.798441
3120.312 ; 5.735652
3120.459 ; 5.681093
3120.559 ; 5.648218
3120.659 ; 5.618569
3120.759 ; 5.591936
3120.859 ; 5.568086
3120.959 ; 5.546777
3121.059 ; 5.527764
3121.159 ; 5.510806
3121.258 ; 5.49581
3121.358 ; 5.482252
3121.458 ; 5.470086
3121.558 ; 5.45912
3121.658 ; 5.449181
3121.758 ; 5.440112
3121.858 ; 5.431775
3121.958 ; 5.424051
3122.057 ; 5.416903
3122.157 ; 5.410098
3122.257 ; 5.403632
3122.357 ; 5.397442
3122.457 ; 5.391471
3122.657 ; 5.380015
3122.856 ; 5.369038
3123.056 ; 5.358242
3123.256 ; 5.347557
3123.655 ; 5.326252
3124.211 ; 5.296016
3124.766 ; 5.264664
3125.461 ; 5.223075
3126.156 ; 5.17807
3126.851 ; 5.128606
3127.546 ; 5.073351
3127.894 ; 5.042973
3128.241 ; 5.010518
3128.589 ; 4.975459
3128.936 ; 4.937583
3129.284 ; 4.896163
3129.631 ; 4.850801
3129.978 ; 4.800598
3130.325 ; 4.744597
3130.499 ; 4.713994
3130.673 ; 4.681522
3130.847 ; 4.647063
3131.02 ; 4.61076
3131.194 ; 4.572206
3131.368 ; 4.531763
3131.455 ; 4.510944
3131.542 ; 4.489826
3131.629 ; 4.468513
3131.715 ; 4.44739
3131.802 ; 4.42614
3131.889 ; 4.405229
3131.976 ; 4.384927
3132.063 ; 4.365568
3132.15 ; 4.347549
3132.237 ; 4.331347
3132.324 ; 4.317521
3132.41 ; 4.306828
3132.497 ; 4.299765
3132.584 ; 4.297336
3132.671 ; 4.300514
3132.757 ; 4.310232
3132.844 ; 4.327914
3132.931 ; 4.354812
3133.018 ; 4.392364
3133.104 ; 4.441466
3133.191 ; 4.504879
3133.278 ; 4.583813
3133.365 ; 4.680028
3133.452 ; 4.795312
3133.539 ; 4.931443
3133.626 ; 5.090152
3133.799 ; 5.479198
3133.973 ; 5.978133
3134.146 ; 6.588591
3134.32 ; 7.319652
3134.493 ; 8.158096
3134.858 ; 10.22463
3135.223 ; 12.48182
3135.397 ; 13.52227
3135.64 ; 14.82781
3135.796 ; 15.52853
3135.897 ; 15.91009
3136.0 ; 16.23393
3136.03 ; 16.31517
3136.131 ; 16.54359
3136.232 ; 16.70068
3136.457 ; 16.79041
3136.664 ; 16.5667
3136.87 ; 16.08524
3137.283 ; 14.54969
3137.49 ; 13.61687
3137.696 ; 12.6607
3137.894 ; 11.7627
3138.091 ; 10.92464
3138.19 ; 10.53214
3138.288 ; 10.16525
3138.387 ; 9.817798
3138.485 ; 9.497529
3138.584 ; 9.198147
3138.683 ; 8.922838
3138.782 ; 8.671024
3138.88 ; 8.444029
3138.979 ; 8.23611
3139.077 ; 8.050205
3139.176 ; 7.881123
3139.274 ; 7.730838
3139.424 ; 7.530417
3139.537 ; 7.400368
3139.65 ; 7.285972
3139.875 ; 7.097133
3140.325 ; 6.830123
3140.513 ; 6.747067
3140.757 ; 6.654571
3140.888 ; 6.610045
3141.0 ; 6.5741
3141.109 ; 6.540647
3141.248 ; 6.499781
3141.49 ; 6.432419
3141.732 ; 6.368898
3141.974 ; 6.308748
3142.562 ; 6.176925
3142.709 ; 6.147367
3142.856 ; 6.119216
3143.003 ; 6.092461
3143.149 ; 6.067237
3143.296 ; 6.043146
3143.443 ; 6.020293
3143.59 ; 5.998596
3143.737 ; 5.977962
3143.884 ; 5.958296
3143.958 ; 5.948732
3144.031 ; 5.939502
3144.105 ; 5.930341
3144.178 ; 5.921486
3144.251 ; 5.912802
3144.324 ; 5.904278
3144.398 ; 5.895792
3144.471 ; 5.887563
3144.618 ; 5.871388
3144.765 ; 5.855692
3144.912 ; 5.840419
3145.059 ; 5.825523
3145.206 ; 5.810968
3145.353 ; 5.796724
3145.499 ; 5.782863
3145.655 ; 5.768352
3145.811 ; 5.754146
3145.967 ; 5.740249
3146.122 ; 5.726766
